,cian_id,link,title,attributes,area,metro,remoteness,walk,address,price_full,price_per_meter,currency,description
149,232925992,https://www.cian.ru/sale/flat/232925992/,"2-комн. кв., 45 м², 5/16 этаж","2-комн. кв., 45 м², 5/16 этаж",45,Коммунарка,8 минут на транспорте,,"Москва, НАО (Новомосковский), м. Коммунарка, Сосенское поселение, Скандинавия ЖК, к15/1",6800000,151111,₽,"Предлагаю отличную двухкомнатную квартиру европейской планировки в монолит-кирпичном доме на 5 из 16 этаже, расположенном в чистом и активно развивающемся районе города Коммунарка (одноименное метро в 15 минутах). Все дома в районе из нового фонда, жители молодые и семейные. Инфраструктура развита уже сейчас очень хорошо, есть все необходимое для жизни, а именно школа, магазины и остановки общественного транспорта. Так же места отдыха - парк и озеро.
 Квартира с большой кухней гостиной 18м, это по сути двухкомнатная евроформата. Где гостиная с кухней совместно и отдельно спальная комната. Отличный вариант для молодой семьи с ребенком. Либо 1-2 человек, разумеется. Квартира сдается уже в Октябре 2019, сдается в черновой отделке, что позволит вам воплотить свои самые смелые фантазии в отношении ремонта квартиры и расстановки мебели. 
 У квартиры один собственник, без обременений. Помощь в получении ипотеки по самым выгодным ставкам, есть подобные варианты, звоните покажу оперативно.
 . Номер в базе: 3470360."
150,231241533,https://www.cian.ru/sale/flat/231241533/,"2-комн. кв., 52 м², 12/12 этаж","2-комн. кв., 52 м², 12/12 этаж",52,Ольховая,19 минут на транспорте,,"Москва, ТАО (Троицкий), м. Ольховая, Троицк, проспект Октябрьский, 17",6800000,130769,₽,"Представлена квартира в благоустроенном районе с развитой инфраструктурой, города Троицк. В квартире сделан косметическим ремонт, можно заехать и жить. Удобная транспортная доступность, в 2023 году откроется станция метро ""Троицк"". Прямая продажа. Звоните! Код объекта:  20766."
151,231136491,https://www.cian.ru/sale/flat/231136491/,"2-комн. кв., 51,7 м², 12/12 этаж","2-комн. кв., 51,7 м², 12/12 этаж",51,Ольховая,20 минут на транспорте,,"Москва, ТАО (Троицкий), м. Ольховая, Троицк, проспект Октябрьский, 17",6800000,131528,₽,"Продается уютная, комфортабельная двухкомнатная квартира, полностью готовая для проживания. В квартире обе комнаты изолированы, санузел раздельный. Коммуникации в отличном состоянии. Квартира на верхнем этаже  отличный вариант для тех, кто любит отдохнуть в тишине после рабочего дня.
Спокойные и дружные соседи. 
Во дворе достаточно парковочных мест. 
В шаговой доступности школа, больница, продуктовые магазины, автобусная остановка прямо возле дома. Спешите на просмотр.
 . Номер в базе: 3834292."
152,226346192,https://www.cian.ru/sale/flat/226346192/,"2-комн. кв., 44,1 м², 6/9 этаж","2-комн. кв., 44,1 м², 6/9 этаж",44,Печатники,12 минут на транспорте,,"Москва, ЮВАО, р-н Печатники, м. Печатники, Шоссейная улица, 62",6850000,155329,₽,"Вашему вниманию предлагается  2-х комнатная кв-ра в тихом зеленом районе. Комнаты-изолированы. Перепланировок нет. Санузел - раздельный. Окна выходят во двор. Без балкона. Чистый подъезд. Приличные соседи. В шаговой доступности расположены: образовательный комплекс им. Талалихина, школа им. И.С. Полбина, школа ""Спектр"", Академия соц. управления, Технологический колледж 28, Российский государственный технический университет им. Циолковского - факультет военного обучения, детская поликлиника 61,центральная клиническая больница 6. А также, Духовная семинария, Николо-Перервинский монастырь, Никольский собор, парк ""Печатники"", фитнес клубы, сетевые магазины. Рядом с домом всегда найдется место для парковки автомобиля. Огромное удовольствие Вы получите, прогуливаясь по благоустроенной набережной Москва-реки, до которой можно дойти за 10 минут. Рядом с домом - а/остановка, до м. Печатники - 12 м/транс.До МЦК ст.Депо -10 мин. пешком. Два собственника. Полная стоимость в ДКП. Свободная продажа. Содействие в получении специальных условий и преференций по ипотеке.
 Номер лота: вт-0375258"
153,231192206,https://www.cian.ru/sale/flat/231192206/,"2-комн. кв., 44 м², 2/9 этаж","2-комн. кв., 44 м², 2/9 этаж",44,Говорово,12 минут на транспорте,,"Москва, НАО (Новомосковский), м. Говорово, Московский, мкр. 1-й, 31",6800000,154545,₽,"Уникальное предложение в Новой Москве.
15 минут на транспорте до метро Саларьево, 20 минут до метро Рассказовка, 20 минут до метро Филатов Луг.
Светлая и уютная двухкомнатная квартира на 2-м этаже 9-ти этажного дома. Площадь квартира 44 м2.
В квартире выполнен современный ремонт, есть все необходимое для комфортного проживания. Просторные комнаты 18,9 и 7,6м, широкий коридор 9,3 м и раздельный санузел. 
Рядом с домом аптеки, магазины, дом культуры. В шаговой доступности парк Филатов Луг. Зеленый и тихий район вблизи Москвы. 
Оперативный показ и быстрый выход на сделку. 1 собственник.
Прописка Москва.
 . Номер в базе: 4195077."
154,233236747,https://www.cian.ru/sale/flat/233236747/,"2-комн. кв., 43 м², 7/9 этаж","2-комн. кв., 43 м², 7/9 этаж",43,Улица Дмитриевского,14 минут пешком,True,"Москва, ВАО, р-н Косино-Ухтомский, м. Улица Дмитриевского, улица Черное Озеро, 14",6800000,158140,₽,"Продаётся 2-х комнатная квартира в уютном тихом районе. С хорошей транспортной доступностью и инфраструктурой: магазины, школа, детский сад, поликлиника, яхтклуб.
2 взрослых собственника. Подходит под ипотеку. Мобильные показы, мы находимся рядом. Преференции нашей компании позволят приобрести квартиру в кратчайшие сроки, гарантированная безопасность сделки с юридической поддержкой ведущих специалистов. Окажем содействие в одобрении ипотеки в банках партнерах. Возможен обмен на вашу квартиру. Мы рассмотрим ваши предложения и наша компания поможет вам решить жилищный вопрос."
155,234873642,https://www.cian.ru/sale/flat/234873642/,"2-комн. кв., 52,8 м², 4/12 этаж","2-комн. кв., 52,8 м², 4/12 этаж",52,,18 минут на транспорте,,"Москва, НАО (Новомосковский), Филимонковское поселение, пос. Марьино, 4",6800000,128788,₽,"Аккуратная , чистая квартира после косметического ремонта . Стеклопакеты , на полу ламинат , в коридоре и на кухне плитка , заменены батареи , кухня под единой столешницей . Прекрасная планировка , просторная кухня , большая застекленная лоджия . Развитая инфраструктура , рядом Детский сад, Школа, Поликлиника, сетевые магазины . Удобная транспортная доступность .15 мин транспортом до метро Саларьево. Ведётся строительство новой дороги до метро Филатов луг и линии легкого метро . 1 взрослый собственник , свободная продажа, полная стоимость в договоре .
Оперативный показ."
156,234434110,https://www.cian.ru/sale/flat/234434110/,"2-комн. кв., 51,7 м², 12/12 этаж","2-комн. кв., 51,7 м², 12/12 этаж",51,Ольховая,25 минут на транспорте,,"Москва, ТАО (Троицкий), м. Ольховая, Троицк, проспект Октябрьский, 17",6800000,131528,₽,"Арт. 33016829 Продаётся 2 комнатная квартира. Общая площадь 51.7 кв.м  Квартира расположена на 12 этаже 12 этажного дома. Сделан косметический ремонт. Окна в обе стороны, квартира угловая. В каждой комнате застекленная лоджия. Вся мебель остается в квартире. Развитая инфраструктура:
Магазины, аптеки, банки, школы, детские сады,  и тд. все в шаговой доступности. 
Хорошая транспортная доступность: 
Калужское шоссе прямиком ведет в мегаполис, до ближайшего метро Ольховая 15-20 минут на транспорте, 30 минут метро Теплый стан. В перспективе открытие метро в Троицке к 2022 году.
Московская прописка.
3 взрослых собственника, приватизация от 2004 года. Оперативные показы по договоренности. Помогу одобрить ипотеку по сниженной ставке. 
Звоните рад ответить на ваши вопросы."
157,229040353,https://www.cian.ru/sale/flat/229040353/,"2-комн. кв., 45 м², 9/9 этаж","2-комн. кв., 45 м², 9/9 этаж",45,Бабушкинская,7 минут на транспорте,,"Москва, СВАО, р-н Ярославский, м. Бабушкинская, Палехская улица, 12",6800000,151111,₽,"Вашему вниманию предлагается квартира в непосредственной близости от национального парка ( ""лёгкие"" нашего города) Лосиный остров. Квартира линейная, комнаты изолированы, санузел раздельный. Остекление дерево, полы ковролин и линолеум, без изысков, на данный момент сдается порядочной платежеспособной семье. Дом стоит торцом, на второй линии домов от Ярославского шоссе. Во дворе школа и д/с, вся инфраструктура развита. Пешком 5 мин до ст.ж/д  ""Лосиноостровская"" Ярославского направления, через одну станцию есть пересадка на МЦК ""Ростокино"", или за 20 мин можно доехать до трёх вокзалов. Автобусы ходят до ст. метро ""ВДНХ"", ""Бабушкинская"",  ""Медведково"", "" Ботанический Сад"", ""Рижская"",  городов  Мытищи и Королёв. Полная стоимость в ДКП, один взрослый собственник, свободная продажа."
158,234578511,https://www.cian.ru/sale/flat/234578511/,"2-комн. кв., 60 м², 10/25 этаж","2-комн. кв., 60 м², 10/25 этаж",60,,7 минут на транспорте,,"Москва, НАО (Новомосковский), Щербинка, Южный кв-л, 6",6800000,113333,₽,"Просторная квартира под чистовую отделку, стены выровнены под покраску. Установлены водосчетчики, проведен интернет. Станция МЦД Щербинка - 10 минут пешком. ДКП более 4 лет, 2 собственника, никто не прописан. Свободная продажа!!"
159,233733844,https://www.cian.ru/sale/flat/233733844/,"2-комн. кв., 57 м², 2/17 этаж","2-комн. кв., 57 м², 2/17 этаж",57,Некрасовка,12 минут пешком,True,"Москва, ЮВАО, р-н Некрасовка, м. Некрасовка, улица Маршала Еременко, 5к4",6850000,120175,₽,"Прописка Моcква! ЖK Hекpасовка-2. Просторная, светлая квартира-РАСПАШОНКА в новом доме комфорт-класса с отличной отделкой от застройщика, готова к заселению. Вид из окон на лес. Большая кухня 14,1 кв. метра, комнаты 16 и 12 кв.м. два cанузлa. Мeтpo Некрacoвкa пeшкoм 15 минут. Благоустроенный двор, много детских и спортивных площадок. Прописанных НЕТ. СВОБОДНАЯ продажа. Один взрослый собственник. ИПОТЕКА и ОПЕКА без проблем. Ценовое предложение ограниченно по срокам."
160,227162568,https://www.cian.ru/sale/flat/227162568/,"2-комн. кв., 44,9 м², 6/9 этаж","2-комн. кв., 44,9 м², 6/9 этаж",44,Новогиреево,5 минут на транспорте,,"Москва, ВАО, р-н Вешняки, м. Новогиреево, Реутовская улица, 22К1",6800000,151448,₽,"ВИКТОРИЯ. Теплая квартира с незаконченным косметическим ремонтом. БЕЗ перепланировок и обременений. БАЛКОНА НЕТ.  Документы более 3-х лет (квартира в руках одной семьи), 2 взрослых собственника. Комнаты изолированные в хорошем состоянии, с/у раздельный под ремонт, окна во двор. Коридор 7.6 кв.м, Дом кооперативный, чистый подъезд. Альтернатива на МО. Рядом парк ""Радуга"" с каскадом прудов, ГКБ 15, поликлиники, магазины, школы и д/сады. Метро Выхино, Новогиреево и Новокосино 5-7 минут транспортом. Оперативные показы."
161,234791257,https://www.cian.ru/sale/flat/234791257/,"2-комн. кв., 47,7 м², 2/14 этаж","2-комн. кв., 47,7 м², 2/14 этаж",47,Первомайская,7 минут на транспорте,,"Москва, ВАО, р-н Ивановское, м. Первомайская, Челябинская улица, 22К2",6890000,144444,₽,Лучшая квартира в районе ! Срочно. Подходит под ипотеку! Показы оперативно. Комнаты смежные! Ремонт косметический. Звоните в любое удобное для Вас время.
162,232373652,https://www.cian.ru/sale/flat/232373652/,"2-комн. кв., 52 м², 5/14 этаж","2-комн. кв., 52 м², 5/14 этаж",52,Пятницкое шоссе,20 минут на транспорте,,"Москва, ЗелАО, р-н Крюково, м. Пятницкое шоссе, Зеленоград, мкр. 14-й, к1420",6900000,132692,₽,"В 14 микрорайоне Зеленограда (Москва) продаем двухкомнатную квартиру с удобной планировкой. Окна квартиры смотрят на улицу и во двор, две изолированные комнаты, кухня 8,5 кв. м., раздельный санузел, есть балкон с новым остеклением и гардеробная комната. Квартира частично под ремонт, мебель остается по вашему усмотрению. Квартира продается от одного собственника, продажа прямая."
163,234482428,https://www.cian.ru/sale/flat/234482428/,"2-комн. кв., 44,3 м², 2/9 этаж","2-комн. кв., 44,3 м², 2/9 этаж",44,Улица Академика Янгеля,11 минут пешком,True,"Москва, ЮАО, р-н Чертаново Южное, м. Улица Академика Янгеля, Чертановская улица, 66К1",6900000,155756,₽,"Продается 2-х комнатная квартира с косметическим ремонтом в хорошем районе. Квартира светлая, уютная, очень теплая. Комнаты изолированные, санузел раздельный. Кухня 6-кв.м. Жилая- 28кв.м. Чистый подъезд, тихие соседи. Железная дверь, домофон.
Два взрослых собственника.
Развитая инфраструктура: школы, детские сады, поликлиники, супермаркеты, салоны красоты, фитнес центры, в шаговой доступности Битцевский парк.
Метро:
Улица Академика Янгеля (8 мин. пешком)
Аннино м. (10 мин. транспортом)
Лесопарковая м. (10 мин. транспортом)
Битцевский парк м. (10 мин. транспортом)
БОНУС!!! Предоставим преференции по ипотеке 0.7% от ставок в банке. Звоните, подробно отвечу на все ваши вопросы. Федеральная Компания ""Этажи"" гарантирует своим клиентам юридическую и финансовую гарантию, 100% безопасность сделки. . Номер в базе: 4335132."
164,234868062,https://www.cian.ru/sale/flat/234868062/,"2-комн. кв., 44,3 м², 2/9 этаж","2-комн. кв., 44,3 м², 2/9 этаж",44,Комсомольская,55 минут на транспорте,,"Москва, ЗелАО, р-н Матушкино, м. Комсомольская, Зеленоград, мкр. 4-й, к441",6900000,155756,₽,"Светлая двухкомнатная квартира в c красивым дизайнерским ремонтом в ценре Зеленограда. Был сделан качественный капитальный ремонт: заменена электрика, трубы водоснабжения и отопления, радиаторы, сантехника, новые пластиковые окна. На полу хороший ламинат и деревянные плинтуса, в санузле стильный керамогранит. Качественная мебель и встроенная техника остается новым хозяевам. В доме сделан капитальный ремонт в 2019 году, выглядит очень свежо и современно. Прекрасная транспортная доступность: В 3 минутах ходьбы остановка автобуса экспресс до метро Ховрино. До жд/ст. Крюково - 10 минут на автобусе. Рядом с домом абсолютно вся инфраструктура - школа, детские сады, сетевые продуктовые магазины, торговый центр и т.д. А также прекрасная парковая зона и выход на пляж. Быстрый выход на сделку. Помощь в получении ипотеки и специальные условия для своих клиентов. Ждем вашего звонка и с удовольствием покажем квартиру! Звоните!
 . Номер в базе: 4358238."
165,235422180,https://www.cian.ru/sale/flat/235422180/,"2-комн. кв., 45 м², 3/9 этаж","2-комн. кв., 45 м², 3/9 этаж",45,Новогиреево,6 минут на транспорте,,"Москва, ВАО, р-н Вешняки, м. Новогиреево, Вешняковская улица, 6К5",6900000,153333,₽,"ч.м.Уютная ,светлая квартира с окнами на юг в тихом месте . Комнаты изолированные, просторная прихожая,большая лоджия .Состояние квартиры хорошее (. стеклопакеты, ламинат) ДКП 1994г..Дом после капитального ремонта,чистый подъезд. Рядом усадьба Шереметьевых, много зон отдыха ."
166,226971661,https://www.cian.ru/sale/flat/226971661/,"2-комн. кв., 44,4 м², 8/9 этаж","2-комн. кв., 44,4 м², 8/9 этаж",44,Первомайская,5 минут на транспорте,,"Москва, ВАО, р-н Ивановское, м. Первомайская, улица Чечулина, 4",6900000,155405,₽,"Продается  2-х комнатная квартира, общ.пл. 45 метров, комнаты изолированные 19-9, кухня 6, без балкона, чистая, аккуратная квартира,  окна пластик, пол паркет в отличном состоянии, окна двор, дом ЖСК, чистый подъезд, хорошие соседи, рядом парк, вся инфраструктура в шаговой доступности, школа, дет.сад рядом, собственность меньше 3-х лет, наследство  по закону, полная стоимость в ДКП, ИПОТЕКА приветствуется, свободная продажа, никто не прописан, гарантия юридической чистоты, ТОРГ!!!"
167,234607845,https://www.cian.ru/sale/flat/234607845/,"2-комн. кв., 50 м², 3/13 этаж","2-комн. кв., 50 м², 3/13 этаж",50,Коммунарка,10 минут пешком,True,"Москва, НАО (Новомосковский), м. Коммунарка, Сосенское поселение, улица Василия Ощепкова, 1",6950000,139000,₽,"Продается двухкомнатная квартира в доме 3 ЖК Москвичка. Прописка Московская. Ближайшая действующая станция метро Коммунарка находится в 5 минутах ходьбы. Дом монолитно-кирпичный, закрытые дворы без автомобилей. Расположение окон юго-запад. Рядом с комплексом находятся детские образовательные и медицинские учреждения, супермаркет Перекресток-Экспресс, торговый центр Коммунарка. Примерно за 15-20 минут отсюда можно доехать до торгового комплекса Мега. В рамках строительства комплекса строится спортивная школа единоборств САМБО-70. Продажа по уступке, разрешение на уступку получаем под покупателя, переуступка бесплатная, покупалась за наличные, нет материнского капитала. Идеально под ипотеку.
  . Номер в базе: 4350365."
168,233722026,https://www.cian.ru/sale/flat/233722026/,"2-комн. кв., 66 м², 17/22 этаж","2-комн. кв., 66 м², 17/22 этаж",66,,5 минут на транспорте,,"Москва, НАО (Новомосковский), Щербинка, улица Барышевская Роща, 10",6990000,105909,₽,"При звонке сообщите нам ID объекта: V595
        Продаётся просторная светлая 2-комнатная квартира свободной планировки, без отделки. 2 санузла, застекленная лоджия. Вид из окна на Барышевские пруды. В подъезде консьерж, видеонаблюдение. Напротив дома-въезд на подземный паркинг. Во дворе обустроенная территория с детской и спортивной площадками, вся необходимая для удобства инфраструктура:аптека, разнообразные магазины, детский сад ""Звёздочка"", в пешей доступности школа. Сразу за домом остановка общественного транспорта до м. Бунинская аллея, а также до ж/д станции Щербинка. В перспективе открытие ""лёгкой"" ветки метро в шаговой доступности. Неподалёку располагается Государственный музей-усадьба Остафьево XVIII-XIX вв. с большой территорией, прудом и липовой аллей. Собственность оформлена, без обременений. 1 взрослый собственник.
                Данный объект Вы можете приобрести в ипотеку от банков партнёров со сниженной ставкой по ипотечному кредиту,  оформив заявку в нашем офисе не выходя из дома. Покупая объект с нашей компанией Вы получаете: надёжность сделки, максимально выгодную ставку по ипотечному кредитованию, а также гарантийный сертификат юридической чистоты объекта недвижимости сроком на 3 года. Все сделки нашего агентства застрахованы. Звоните будем рады ответить на Ваши вопросы и оперативно показать объект."
169,232122409,https://www.cian.ru/sale/flat/232122409/,"2-комн. кв., 44,1 м², 2/9 этаж","2-комн. кв., 44,1 м², 2/9 этаж",44,Филатов Луг,7 минут на транспорте,,"Москва, НАО (Новомосковский), м. Филатов Луг, Московский, мкр. 1-й, 31",6950000,157596,₽,"Продается квартира, в г. Московский. 1мкр. Удобное расположение, в вблизи магазины,бассейн, детсад, школа. Вся инфраструктура, 10 мин. до м. Саларьево ( транспортом) , 10 мин. м. Рассказовка (транспортом). 
В квартире ,есть все необходимое ,для комфортного проживания. На окнах установлены ,стеклопакеты , 2й этаж. Торг приветствуется! Свободная продажа,1 взрослый собственник.

Помогаем в одобрении ипотеки по сниженной ставке в лучших банках Москвы и Московской области."
170,234903888,https://www.cian.ru/sale/flat/234903888/,"2-комн. кв., 45,2 м², 4/9 этаж","2-комн. кв., 45,2 м², 4/9 этаж",45,Юго-Восточная,20 минут пешком,True,"Москва, ЮВАО, р-н Выхино-Жулебино, м. Юго-Восточная, улица Чугунные Ворота, 21К4",6950000,153761,₽,"СВОБОДНАЯ ПРОДАЖА!!! Продается: 2х- ком. квартира. Дом расположен рядом с лесопарком ""Двенадцати лучей"". Окна во двор. Вокруг зелено. Квартира с косметическим ремонтом. Стеклопакеты. Комнаты изолированные. Санузел раздельный. Балкон застеклен. В шаговой доступности вся развитая инфраструктура: школы, д/сад,  магазины, аптеки, банк,  остановка автобуса рядом. До м. Юго-Восточная 15-20 м/пешком или до м. Выхино  7 м/транспортом.  Основание: ДКП 2013 года, собственников двое взрослых. Полная стоимость в договоре. Ипотека возможна. Звоните."
171,235057218,https://www.cian.ru/sale/flat/235057218/,"2-комн. кв., 43,46 м², 15/17 этаж","2-комн. кв., 43,46 м², 15/17 этаж",43,,4 минуты на транспорте,,"Москва, НАО (Новомосковский), Внуковское поселение, улица Омская, 17",6950000,159917,₽,"Продается 2-комнатная квартира, расположенная по адресу: г. Москва, ул. Омская, 17. До метро ""Рассказовка"" - 10 минут на автобусе. 

Квартира находится в жилом комплексе комфорт-класса ""Внуково 2017"". Современный монолитный дом с красивым кирпичным фасадом. Чистый ухоженный подъезд. Адекватные спокойные соседи. Комфортный высокий этаж - 15-ый.

Общая площадь квартиры - 44 квадратных метра. Кухня совмещена с гостиной. Большой застекленный балкон. В квартире сделан ремонт, установлены сантехника и кухонная мебель/техника - всё остаётся, можно жить сразу после покупки.

Благоустроенная придомовая территория. Напротив дома расположены школа и детский сад. В пешей доступности торговый центр, магазины, салоны красоты, паркинги. 

Быстрый и удобный выезд на Боровское шоссе, также рядом расположены Киевское и Минское шоссе. До МКАД по Боровскому шоссе - 14 километров. У аэропорта ""Внуково"" строится одноименная станция метро. Курсируют автобусы до станции метро ""Рассказовка"" (10 минут езды).

Документы - супер: один взрослый собственник, 3 года в собственности, без ипотеки, без материнского капитала или каких-либо обременений. Идеально для ипотеки (поможем с оформлением, есть преференции банков). Прекрасная возможность приобрести квартиру с ремонтом и мебелью в благоустроенном обжитом районе Новой Москвы. Торг возможен, бонус агенту."
172,225301900,https://www.cian.ru/sale/flat/225301900/,"2-комн. кв., 51 м², 2/16 этаж","2-комн. кв., 51 м², 2/16 этаж",51,,10 минут на транспорте,,"Москва, НАО (Новомосковский), Московский, мкр. 1-й, 37",6990000,137059,₽,"Продается двухкомнатная квартира с косметическим ремонтов в благоустроенном районе. Квартира находится на втором этаже. Окна выходят на дорогу. Площадь лоджии 3.1 м. Окна на кухне и лоджии пластиковые. В пешей доступности есть все необходимое для комфортной жизни: Пятерочка, Карусель, детские сады, школа, спортивный комплекс, стадион, бассейн, фитнес-центр, офисные здания, аптека, поликлиника, большой торговый центр, детские площадки, рестораны, автобусная остановка, м.Рассказовка, м.Филатов Луг, Солнцево, Ново-Переделкино, Мега, Зельгрос, м.Теплый Стан, Троицк. Свободная продажа, в собственности более трех лет (приватизация), полная стоимость в договоре, документы готовы к сделке, возможна ипотека."
173,231619550,https://www.cian.ru/sale/flat/231619550/,"2-комн. апарт., 47,2 м², 12/15 этаж","2-комн. апарт., 47,2 м², 12/15 этаж",47,Люблино,10 минут пешком,True,"Москва, ЮВАО, р-н Люблино, м. Люблино, Цимлянская улица, 3к3",7000000,148305,₽,"Продаются двухкомнатные апартаменты с отделой. Жилой комплекс ""Влюблино"" расположен в Москве в шаговой доступности от метро ""Люблино"". Во дворах будут обустроены детские площадки и места для отдыха. На первых этажах домов откроются магазины. Окружающий район обладает развитой инфраструктурой. В шаговой доступности находятся детские сады, школы, поликлиники и торговые центры. Для прогулок и отдыха идеально подойдёт Кузьминский парк."
174,231834905,https://www.cian.ru/sale/flat/231834905/,"2-комн. кв., 44,5 м², 4/9 этаж","2-комн. кв., 44,5 м², 4/9 этаж",44,Выхино,12 минут пешком,True,"Москва, ЮВАО, р-н Выхино-Жулебино, м. Выхино, Самаркандский бульвар, 10К2",7000000,157303,₽,"Внесен аванс до 15 июля.Теплая,светлая 2-х комнатная квартира в шаговой доступности от метро. В скором времени открытие станции метро Юго-Восточная в 3-х минутах ходьбы.
Комнаты изолированные,с/у-раздельный.Развитая инфраструктура района.
Быстрый выход на сделку.Документы -приватизация 2005 года.1 взрослый собственник. Свободная продажа!"
175,234064118,https://www.cian.ru/sale/flat/234064118/,"2-комн. кв., 43 м², 2/9 этаж","2-комн. кв., 43 м², 2/9 этаж",43,Новогиреево,4 минуты на транспорте,,"Москва, ВАО, р-н Ивановское, м. Новогиреево, улица Сталеваров, 8/22К4",7000000,162791,₽,Свободная продажа. Один взрослый собственник. В квартире никто не зарегистрирован. Основание права собственности ДКП.  Комнаты изолированные. Окна пластиковые. Огромный застекленный балкон. Потолки натяжные.  Пол циклеванный паркет. Вся квартира после косметического ремонта. Все чисто. Торга нет!
176,235165987,https://www.cian.ru/sale/flat/235165987/,"2-комн. кв., 44,4 м², 9/9 этаж","2-комн. кв., 44,4 м², 9/9 этаж",44,Рязанский проспект,12 минут пешком,True,"Москва, ЮВАО, р-н Рязанский, м. Рязанский проспект, Зеленодольская улица, 16",7000000,157658,₽,"Уютная, двухкомнатная квартира в г. Москве, расположена в тихом микрорайоне в непосредственной близости от м. Рязанский проспект или Кузьминки . Комнаты изолированные, состояние требует ремонта, но вполне пригодное для проживания. В доме был проведен капитальный ремонт. Подъезд отремонтирован, лифт поменян. Окна во двор. Рядом школа и вся необходимая инфраструктура, квартира свободна, в договоре полная стоимость. Торг. Строящаяся станция метро Окская рядом с домом, открытие в 4-ый квартал 2019 года. Содействие в получении специальных условий и преференций по ипотеке.
 Номер лота - вт-0368511"
177,233899424,https://www.cian.ru/sale/flat/233899424/,"2-комн. кв., 58,7 м², 16/17 этаж","2-комн. кв., 58,7 м², 16/17 этаж",58,Некрасовка,5 минут на транспорте,,"Москва, ЮВАО, р-н Некрасовка, м. Некрасовка, улица Маршала Еременко, 5к1",7000000,119250,₽,"Распашонка, ЖК Некрасовка-2, новый дом комфорт класс! Просторная, светлая, квартира, окна на обе стороны, сделан хороший качественный ремонт от застройщика. Прописка Москва. Скоростные лифты, дом очень тёплый, построен по новой технологии. Физ., Юр., свободна. Один взрослый собственник. Оперативный показ. Ипотека приветствуется."
178,233899360,https://www.cian.ru/sale/flat/233899360/,"2-комн. кв., 58,7 м², 12/17 этаж","2-комн. кв., 58,7 м², 12/17 этаж",58,Некрасовка,5 минут на транспорте,,"Москва, ЮВАО, р-н Некрасовка, м. Некрасовка, улица Маршала Еременко, 5к1",7000000,119250,₽,"Распашонка, ЖК Некрасовка-2, новый дом комфорт класс! Просторная, светлая, квартира, окна на обе стороны, сделан хороший качественный ремонт от застройщика. Прописка Москва. Скоростные лифты, дом очень тёплый, построен по новой технологии. Физ., Юр., свободна. Один взрослый собственник. Оперативный показ. Ипотека приветствуется."
179,232669596,https://www.cian.ru/sale/flat/232669596/,"2-комн. кв., 58,7 м², 13/17 этаж","2-комн. кв., 58,7 м², 13/17 этаж",58,Некрасовка,5 минут на транспорте,,"Москва, ЮВАО, р-н Некрасовка, м. Некрасовка, улица Маршала Еременко, 5к1",7000000,119250,₽,"Распашонка, ЖК Некрасовка-2, новый дом комфорт класс! Просторная, светлая, квартира, окна на обе стороны, сделан хороший качественный ремонт от застройщика. Кухня 14 кВ., м., два санузла, комнаты 16,8-12,1 кВ., м., изолированные. Прописка Москва. Скоростные лифты, дом очень тёплый, построен по новой технологии. Физ., Юр., свободна. Один взрослый собственник. Оперативный показ. Ипотека приветствуется."
180,233900358,https://www.cian.ru/sale/flat/233900358/,"2-комн. кв., 58,1 м², 7/17 этаж","2-комн. кв., 58,1 м², 7/17 этаж",58,Некрасовка,5 минут на транспорте,,"Москва, ЮВАО, р-н Некрасовка, м. Некрасовка, улица Маршала Еременко, 5к4",7000000,120482,₽,"Распашонка, ЖК Некрасовка-2, новый дом комфорт класс! Просторная, светлая, квартира, окна на обе стороны, сделан хороший качественный ремонт от застройщика. Прописка Москва. Скоростные лифты, дом очень тёплый, построен по новой технологии. Физ., Юр., свободна. Один взрослый собственник. Оперативный показ. Ипотека приветствуется."
